bug_id1,bug1,bug_id2,bug2,label
13142719,"In current ConnectionPool.getConnection(), it will return the first active connection:


for (int i=0; i<size; i++) {
  int index = (threadIndex + i) % size;
  conn = tmpConnections.get(index);
  if (conn != null && !conn.isUsable()) {
    return conn;
  }
}


Here ""!conn.isUsable()"" should be ""conn.isUsable()"". 
 RBF: ConnectionPool should return first usable connection",13231747,"We do failover test and throw a leak error, this is hard to reproduce.



2019-05-06 02:30:27,781 ERROR [AsyncFSWAL-0] util.ResourceLeakDetector: LEAK: ByteBuf.release() was not called before it's garbage-collected. See http://netty.io/wiki/reference-counted-objects.html for more information.
Recent access records:
Created at:
 org.apache.hbase.thirdparty.io.netty.buffer.PooledByteBufAllocator.newDirectBuffer(PooledByteBufAllocator.java:334)
 org.apache.hbase.thirdparty.io.netty.buffer.AbstractByteBufAllocator.directBuffer(AbstractByteBufAllocator.java:187)
 org.apache.hbase.thirdparty.io.netty.buffer.AbstractByteBufAllocator.directBuffer(AbstractByteBufAllocator.java:178)
 org.apache.hadoop.hbase.io.asyncfs.FanOutOneBlockAsyncDFSOutput.flush0(FanOutOneBlockAsyncDFSOutput.java:494)
 org.apache.hadoop.hbase.io.asyncfs.FanOutOneBlockAsyncDFSOutput.flush(FanOutOneBlockAsyncDFSOutput.java:513)
 org.apache.hadoop.hbase.regionserver.wal.AsyncProtobufLogWriter.sync(AsyncProtobufLogWriter.java:144)
 org.apache.hadoop.hbase.regionserver.wal.AsyncFSWAL.sync(AsyncFSWAL.java:353)
 org.apache.hadoop.hbase.regionserver.wal.AsyncFSWAL.consume(AsyncFSWAL.java:536)
 java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
 java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
 java.lang.Thread.run(Thread.java:748)



If FanOutOneBlockAsyncDFSOutput#endBlock throw Exception before call ""buf.release();"", this buf has not chance to release.
In CallRunner if the call skipped or Dropping timed out call, the call do not call cleanup. 
 ByteBuf LEAK ERROR",No
13290843,"Our tests can create thousands of threads all up in the one JVM. Using less means less memory, less contention, and hopefully, likelier passes.
I've been studying the likes of TestNamespaceReplicationWithBulkLoadedData to see what it does as it runs (this test puts up 4 clusters with replication between). It peaks at 2k threads. After some configuration and using less HDFS, can get it down to ~800 threads and about 1/2 the memory-used.
(HDFS is a profligate offender. DataXceivers (Server and Client), jetty threads, Volume threads (async disk 'worker' then another for cleanup...), image savers, ipc clients – new thread per incoming connection w/o bound (or reuse), block responder threads, anonymous threads, and so on. Many are not configurable or boundable or are hard-coded; e.g. each volume gets 4 workers. Biggest impact was to be had by downing the count of data nodes. TODO: a follow-on that turns down DN counts in all tests)
I've been using Java Flight Recorder during this study. Here is how you get a flight recorder for the a single test run:


MAVEN_OPTS="" -XX:StartFlightRecording=disk=true,dumponexit=true,filename=recording.jfr,settings=profile,path-to-gc-roots=true,maxsize=1024m""  mvn  test -Dtest=TestNamespaceReplicationWithBulkLoadedData -Dsurefire.firstPartForkCount=0 -Dsurefire.secondPartForkCount=0 

i.e. start recording on mvn launch, bound the size of the recording, and have the test run in the mvn context (DON'T fork). Useful is connecting to the running test at the same time from JDK Mission Control. We do the latter because the thread reporting screen is overwhelmed by the count of running threads and if you connect live, you can at least get a 'live threads' graph w/ count as the test progresses. Useful.
When the test finishes, it dumps a .jfr file which can be opened in JDK MC. I've been compiling w/ JDK8 and then running w/ JDK11 so I can use JDK MC Version 7, the non-commercial latest. Works pretty well.
Let me put up a patch for tests that cuts down thread counts where we can.

 
 Have test runs use less resources",13290844,"Our tests can create thousands of threads all up in the one JVM. Using less means less memory, less contention, likelier passes, and later, more possible parallelism.
I've been studying the likes of TestNamespaceReplicationWithBulkLoadedData to see what it does as it runs (this test puts up 4 clusters with replication between). It peaks at 2k threads. After some configuration and using less HDFS, its possible to get it down to ~800 threads and about 1/2 the memory-used. HDFS is a main offender. DataXceivers (Server and Client), jetty threads, Volume threads (async disk 'worker' then another for cleanup...), image savers, ipc clients – new thread per incoming connection w/o bound (or reuse), block responder threads, anonymous threads, and so on. Many are not configurable or boundable or are hard-coded; e.g. each volume gets 4 workers regardless. Biggest impact was just downing the count of data nodes. TODO: a follow-on that turns down DN counts in all tests.
I've been using Java Flight Recorder during this study. Here is how you get a flight recorder for the a single test run: {code:java} MAVEN_OPTS="" -XX:StartFlightRecording=disk=true,dumponexit=true,filename=recording.jfr,settings=profile,path-to-gc-roots=true,maxsize=1024m"" mvn test -Dtest=TestNamespaceReplicationWithBulkLoadedData -Dsurefire.firstPartForkCount=0 -Dsurefire.secondPartForkCount=0 {code} i.e. start recording on mvn launch, bound the size of the recording, and have the test run in the mvn context (DON'T fork). Useful is connecting to the running test at the same time from JDK Mission Control. We do the latter because the thread reporting screen is overwhelmed by the count of running threads and if you connect live, you can at least get a 'live threads' graph w/ count as the test progresses. Useful. When the test finishes, it dumps a .jfr file which can be opened in JDK MC.
I've been compiling w/ JDK8 and then running w/ JDK11 so I can use JDK MC Version 7, the non-commercial latest. Works pretty well. Let me put up a patch for tests that cuts down thread counts where we can.
Let me put up a patch that does first pass on curtailing resource usage. 
 Use less resources running tests",yes
13158689,"""guarded"" is misspelled as ""gaurded"" 
  ""guarded"" is misspelled as ""gaurded"" in FSPermissionChecker.java",13201213,"Each record writer registers a memory monitor with theMemoryMXBean but they aren't removed. So the listener objects/lambdas accumulate over time in the bean. 
 streaming/AbstractRecordWriter leaks HeapMemoryMonitor",No
13204251,"If HBASE_WAL_DIR if not configured, then 
recovered.edits dir path should be old method only.
If user is creating x no. of tables, in different namespaces, then all are creating in the ""hbase.rootdir"" path only.


/<hbase.rootdir>/data/<namespace>/<table>/<regionDir>/recovered.edits
eg:
/hbase/data/default/testTable/eaf343d35d3e66e6e5fd38106ba61c62/recovered.edits


But the format is currently. 


/<hbase.rootdir>/<namespace>/<table>/<regionDir>/recovered.edits
eg:
/hbase/default/testTable/eaf343d35d3e66e6e5fd38106ba61c62/recovered.edits

 
 HBASE_WAL_DIR if not configured, recovered.edits directory's are sidelined from the table dir path.",13241533,"If you call s3guard init s3a://name/ then the custom bucket options of fs.s3a.bucket.name are not picked up, instead the global value is used.
Fix: take the name of the bucket and use that to eval properties and patch the config used for the init command. 
 Port HBASE-22617 (Recovered WAL directories not getting cleaned up) to branch-1",yes
13136865,"I'm using latest master branch code and mysql as metastore.
Creating table hits this error:

2018-02-07T22:04:55,438 ERROR [41f91bf4-bc49-4a73-baee-e2a1d79b8a4e main] metastore.RetryingHMSHandler: Retrying HMSHandler after 2000 ms (attempt 1 of 10) with error: javax.jdo.JDODataStoreException: Insert of object ""org.apache.hadoop.hive.metastore.model.MTable@28d16af8"" using statement ""INSERT INTO `TBLS` (`TBL_ID`,`CREATE_TIME`,`CREATION_METADATA_MV_CREATION_METADATA_ID_OID`,`DB_ID`,`LAST_ACCESS_TIME`,`OWNER`,`RETENTION`,`IS_REWRITE_ENABLED`,`SD_ID`,`TBL_NAME`,`TBL_TYPE`,`VIEW_EXPANDED_TEXT`,`VIEW_ORIGINAL_TEXT`) VALUES (?,?,?,?,?,?,?,?,?,?,?,?,?)"" failed : Unknown column 'CREATION_METADATA_MV_CREATION_METADATA_ID_OID' in 'field list'
        at org.datanucleus.api.jdo.NucleusJDOHelper.getJDOExceptionForNucleusException(NucleusJDOHelper.java:543)
        at org.datanucleus.api.jdo.JDOPersistenceManager.jdoMakePersistent(JDOPersistenceManager.java:729)
        at org.datanucleus.api.jdo.JDOPersistenceManager.makePersistent(JDOPersistenceManager.java:749)
        at org.apache.hadoop.hive.metastore.ObjectStore.createTable(ObjectStore.java:1125)
        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
        at java.lang.reflect.Method.invoke(Method.java:498)
        at org.apache.hadoop.hive.metastore.RawStoreProxy.invoke(RawStoreProxy.java:97)
        at com.sun.proxy.$Proxy36.createTable(Unknown Source)
        at org.apache.hadoop.hive.metastore.HiveMetaStore$HMSHandler.create_table_core(HiveMetaStore.java:1506)
        at org.apache.hadoop.hive.metastore.HiveMetaStore$HMSHandler.create_table_core(HiveMetaStore.java:1412)
        at org.apache.hadoop.hive.metastore.HiveMetaStore$HMSHandler.create_table_with_environment_context(HiveMetaStore.java:1614)
        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)

 
 Cannot create table: ""message:Exception thrown when executing query : SELECT DISTINCT..""",13294516,"java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1
org.apache.hadoop.hdfs.server.blockmanagement.BlockManager.createLocatedBlock(BlockManager.java:1362)
at org.apache.hadoop.hdfs.server.blockmanagement.BlockManager.createLocatedBlocks(BlockManager.java:1501)
at org.apache.hadoop.hdfs.server.namenode.FSDirStatAndListingOp.getBlockLocations(FSDirStatAndListingOp.java:179)
at org.apache.hadoop.hdfs.server.namenode.FSNamesystem.getBlockLocations(FSNamesystem.java:2047)
at org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer.getBlockLocations(NameNodeRpcServer.java:770) 
 ArrayIndexOfboundsException in BlockManager CreateLocatedBlock",No
13143667,"If you use distcp -update to an adl or wasb store, repeatedly, all the source files are copied up every time. In contrast, if you use hdfs:// or s3a:// as a destination, only the new ones are uploaded. hdfs uses checksums for a diff, but s3a is just returning file length and relying on distcp logic being ""if either src or dest doesn't do checksums, only compare file len""
somehow that's not kicking in. Tested for file:  and hdfs sources, wasb and adl dests 
 distcp -update to WASB and ADL copies up all the files, always",13326822,"We usedistcp with -update option to copy a dir from hdfs to S3. When we run distcp jobonce more, it will overwrite S3 dir directly, rather than skip the same files.
 
 Test Case:
Run twice the following cmd, the modify time of S3 files will be modified every time.
 hadoop distcp -update/test/ s3a://${s3_buckect}/test/

Check code in CopyMapper.java andS3AFileSystem.java
(1) For the first time, distcp job will create files in S3, but blockSize isunused!


(2)For the second time, the distcp job will compare fileSize and blockSize between hdfs file and S3 file


(3) blockSize is unused, when get blockSize of S3 file, it return a default value.
In S3AFileSystem.java, we find that the default value offs.s3a.block.size is 32 * 1024 * 1024.



 
The blockSize of HDFS seems invalid in Object Store, like S3. So I think there's no need to compare blockSize when distcp with -update option. 
 DistCp -update option will be invalid when distcp files from hdfs to S3",yes
13321894,"For a table with 3000+ partitions, analyze table takes a lot longer time as HiveMetaStoreAuthorizer tries to create HiveConf for every partition request.

https://github.com/apache/hive/blob/master/ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/HiveMetaStoreAuthorizer.java#L319

https://github.com/apache/hive/blob/master/ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/HiveMetaStoreAuthorizer.java#L447 
 Optimise HiveMetaStoreAuthorizer.createHiveMetaStoreAuthorizer",13282563,"Stacktrace may not match exactly master branch. But in master as well, it is not very different.

at org.apache.hadoop.util.StringInterner.weakIntern(StringInterner.java:71)
	at org.apache.hadoop.conf.Configuration$Parser.handleEndElement(Configuration.java:3273)
	at org.apache.hadoop.conf.Configuration$Parser.parseNext(Configuration.java:3354)
	at org.apache.hadoop.conf.Configuration$Parser.parse(Configuration.java:3137)
	at org.apache.hadoop.conf.Configuration.loadResource(Configuration.java:3030)
	at org.apache.hadoop.conf.Configuration.loadResources(Configuration.java:2991)
	at org.apache.hadoop.conf.Configuration.getProps(Configuration.java:2871)
	- locked <0x00000005cbe60ad0> (a org.apache.hadoop.mapred.JobConf)
	at org.apache.hadoop.conf.Configuration.set(Configuration.java:1389)
	at org.apache.hadoop.conf.Configuration.set(Configuration.java:1361)
	at org.apache.hadoop.mapred.JobConf.setJar(JobConf.java:518)
	at org.apache.hadoop.mapred.JobConf.setJarByClass(JobConf.java:536)
	at org.apache.hadoop.mapred.JobConf.<init>(JobConf.java:430)
	at org.apache.hadoop.hive.conf.HiveConf.initialize(HiveConf.java:5482)
	at org.apache.hadoop.hive.conf.HiveConf.<init>(HiveConf.java:5450)
	at org.apache.hadoop.hive.ql.security.authorization.plugin.metastore.HiveMetaStoreAuthorizer.createHiveMetaStoreAuthorizer(HiveMetaStoreAuthorizer.java:450)
	at org.apache.hadoop.hive.ql.security.authorization.plugin.metastore.HiveMetaStoreAuthorizer.onEvent(HiveMetaStoreAuthorizer.java:100)
	at org.apache.hadoop.hive.metastore.HiveMetaStore$HMSHandler.firePreEvent(HiveMetaStore.java:3835)
	at org.apache.hadoop.hive.metastore.HiveMetaStore$HMSHandler.get_database_req(HiveMetaStore.java:1655)
	at sun.reflect.GeneratedMethodAccessor27.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.apache.hadoop.hive.metastore.RetryingHMSHandler.invokeInternal(RetryingHMSHandler.java:147)
	at org.apache.hadoop.hive.metastore.RetryingHMSHandler.invoke(RetryingHMSHandler.java:108)
	at com.sun.proxy.$Proxy28.get_database_req(Unknown Source)
	at org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore$Processor$get_database_req.getResult(ThriftHiveMetastore.java:15671)
	at org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore$Processor$get_database_req.getResult(ThriftHiveMetastore.java:15655)
	at org.apache.thrift.ProcessFunction.process(ProcessFunction.java:39)
	at org.apache.thrift.TBaseProcessor.process(TBaseProcessor.java:39)

 
 HiveMetaStoreAuthorizer parses conf on every HMS invocation",yes
13142472,"RMcrashes with NPE during failover becauseACL configurations were changed as a result we no longer have a rights to submit anapplication to a queue.
Scenario:

Submit an application
Change ACL configuration for a queue that accepted the application so that an owner of the application will no longer have a rights to submit this application.
Restart RM.

As a result, we get NPE:
2018-02-27 18:14:00,968 INFO org.apache.hadoop.service.AbstractService: Service ResourceManager failed in state STARTED; cause: java.lang.NullPointerException
java.lang.NullPointerException
	at org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.FairScheduler.addApplicationAttempt(FairScheduler.java:738)
	at org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.FairScheduler.handle(FairScheduler.java:1286)
	at org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.FairScheduler.handle(FairScheduler.java:116)
	at org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt.RMAppAttemptImpl$AttemptRecoveredTransition.transition(RMAppAttemptImpl.java:1098)
	at org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt.RMAppAttemptImpl$AttemptRecoveredTransition.transition(RMAppAttemptImpl.java:1044)
	at org.apache.hadoop.yarn.state.StateMachineFactory$MultipleInternalArc.doTransition(StateMachineFactory.java:385 
 RM crashes with NPE during recovering if ACL configuration was changed",13137405,"There are edge cases when the application recovery fails with an exception.
Example failure scenario:

setup: a queue is a leaf queue in the primary RM's config and the same queue is a parent queue in the secondary RM's config.
When failover happens with this setup, the recovery will fail for applications on this queue, and an APP_REJECTED event will be dispatched to the async dispatcher. On the same thread (that handles the recovery), a NullPointerException is thrown when the applicationAttempt is tried to be recovered (https://github.com/apache/hadoop/blob/55066cc53dc22b68f9ca55a0029741d6c846be0a/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/FairScheduler.java#L494). I don't see a good way to avoid the NPE in this scenario, because when the NPE occurs the APP_REJECTED has not been processed yet, and we don't know that the application recovery failed.

Currently the first exception will abort the recovery, and if there are X applications, there will be ~X passive -> active RM transition attempts - the passive -> active RM transition will only succeed when the last APP_REJECTED event is processed on the async dispatcher thread. 
 Improve error handling when application recovery fails with exception",yes
13245922,"I have managed to adapt SLS wrapper into FIFO scheduler. It is currently half-working (container allocations are not traced, but all else works). Going to upload patch shortly. 
 Add SLS support for FIFO Scheduler",13264261,"[impadmin@impetus-g031 ~]$ beeline
SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/usr/hdp/3.1.0.0-78/hive/lib/log4j-slf4j-impl-2.10.0.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/usr/hdp/3.1.0.0-78/hadoop/lib/slf4j-log4j12-1.7.25.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [org.apache.logging.slf4j.Log4jLoggerFactory]
Connecting to jdbc:hive2://impetus-dsrv11.impetus.co.in:2181,ct-n0066.impetus.co.in:2181,ct-n0092.impetus.co.in:2181/default;principal=hive/_HOST@IMPETUS.CO.IN;serviceDiscoveryMode=zooKeeper;zooKeeperNamespace=hiveserver2
19/10/24 19:03:42 [main]: INFO jdbc.HiveConnection: Connected to ct-n0092.impetus.co.in:10000
Connected to: Apache Hive (version 3.1.0.3.1.0.0-78)
Driver: Hive JDBC (version 3.1.0.3.1.0.0-78)
Transaction isolation: TRANSACTION_REPEATABLE_READ
Beeline version 3.1.0.3.1.0.0-78 by Apache Hive
0: jdbc:hive2://impetus-dsrv11.impetus.co.in:> select minute('12:58:59');
INFO : Compiling command(queryId=hive_20191024190401_bc517191-bd20-4f5a-b5f5-44f762c2d395): select minute('12:58:59')
INFO : Semantic Analysis Completed (retrial = false)
INFO : Returning Hive schema: Schema(fieldSchemas:[FieldSchema(name:_c0, type:int, comment:null)], properties:null)
INFO : Completed compiling command(queryId=hive_20191024190401_bc517191-bd20-4f5a-b5f5-44f762c2d395); Time taken: 0.427 seconds
INFO : Executing command(queryId=hive_20191024190401_bc517191-bd20-4f5a-b5f5-44f762c2d395): select minute('12:58:59')
INFO : Completed executing command(queryId=hive_20191024190401_bc517191-bd20-4f5a-b5f5-44f762c2d395); Time taken: 0.003 seconds
INFO : OK
-------



 _c0 



-------



 NULL 



-------
1 row selected (0.739 seconds)
0: jdbc:hive2://impetus-dsrv11.impetus.co.in:> 
 UDF minute with time returns NULL",No
13258198,"It's a simple bug, caused by RouterClientProtocl#821, a broken path is passed to getMountPointStatus(). We should pass the full path of the child. 
The original test case TestRouterMountTable.testMountTablePermissionsNoDest() doesn't cover enough cases, so I extend it. Test case TestRouterMountTable.testGetMountPointStatusWithIOException() is also broken, userB and groupB should be set to entry /testA/testB. 
 RBF: RouterRpcServer.getListing() returns wrong owner, group and permission.",13250999,"


source
target namespace
destination
owner
group
permission


/mnt
ns0
/mnt
mnt
mnt_group
755


/mnt/test1
ns1
/mnt/test1
mnt_test1
mnt_test1_group
755


/test1
ns1
/test1
test1
test1_group
755



When do getListing(""/mnt""), the owner of /mnt/test1should be mnt_test1 instead of test1 in result.

And if the mount table as blew, we should support getListing(""/mnt"") instead of throw IOException whendfs.federation.router.default.nameservice.enable is false.



source
target namespace
destination
owner
group
permission


/mnt/test1
ns0
/mnt/test1
test1
test1
755


/mnt/test2
ns1
/mnt/test2
test2
test2
755




 
 RBF: LS command for mount point shows wrong owner and permission information.",yes
13261775,"Fair Scheduler supports limiting the number of applications that a particular user can submit:

<user name=""someuser"">
  <maxRunningApps>10</maxRunningApps>
</user>


Capacity Scheduler does not have an exact equivalent. 
 Capacity scheduler: add support for limiting maxRunningApps per user",13263804,"In FairScheduler, there has limitation for max running which will let application pending.
But in CapacityScheduler there has no feature like max running app.Only got max app,and jobs will be rejected directly on client.
This jira i want to implement this semantic for CapacityScheduler. 
 Support max running app logic for CapacityScheduler",yes
13207986,"Found the problem when implementing HBASE-21671, TestRegionReplicaFailover is easy to fail. In this test we set REGION_REPLICA_WAIT_FOR_PRIMARY_FLUSH_CONF_KEY to true, which means the secondary replicas can not be read until the primary region has been successfully flushed. But in RegionReplicaFlushHandler, there is only one place where we call region.setReadsEnabled(true), this is incorrect. 
 Reset readsEnabled flag after successfully flushing the primary region",13320092,"
https://github.com/apache/hive/blob/master/ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorGroupByOperator.java


aggregationBuffer = allocateAggregationBuffer(); 

Flushed out aggregation buffers could be reused instead of allocating everytime here, to reduce GC pressure. 
 Reuse VectorAggregationBuffer to reduce GC pressure in VectorGroupByOperator",No
